Log file open, 01/27/23 07:55:52
[2023.01.27-07.13.19:823][703]LogPython: Display: Object '/Engine/PythonTypes.add_null_above_selected' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.27-07.13.19:823][703]LogPython: Display: Object '/Engine/PythonTypes.align_translation_rotation' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.27-07.13.19:823][703]LogPython: Display: Object '/Engine/PythonTypes.align_translation_all' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.27-07.13.19:823][703]LogPython: Display: Object '/Engine/PythonTypes.align_translation_x' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.27-07.13.19:823][703]LogPython: Display: Object '/Engine/PythonTypes.align_translation_y' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.27-07.13.19:823][703]LogPython: Display: Object '/Engine/PythonTypes.align_translation_z' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.27-07.13.19:823][703]LogPython: Display: Object '/Engine/PythonTypes.align_rotation' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.27-07.13.19:823][703]LogPython: Display: Object '/Engine/PythonTypes.align_scale' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.27-07.13.19:823][703]LogPython: Display: Object '/Engine/PythonTypes.search_replace_name_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.27-07.13.19:823][703]LogPython: Display: Object '/Engine/PythonTypes.search_replace_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.27-07.13.19:823][703]LogPython: Display: Object '/Engine/PythonTypes.add_prefix_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.27-07.13.19:823][703]LogPython: Display: Object '/Engine/PythonTypes.add_prefix_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.27-07.13.19:823][703]LogPython: Display: Object '/Engine/PythonTypes.add_suffix_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.27-07.13.19:823][703]LogPython: Display: Object '/Engine/PythonTypes.add_suffix_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.27-07.13.19:823][703]LogPython: Display: Object '/Engine/PythonTypes.do_rename_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.27-07.13.19:823][703]LogPython: Display: Object '/Engine/PythonTypes.do_rename_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.27-07.13.19:823][703]LogPython: Display: Object '/Engine/PythonTypes.ControlOutputFormat' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.27-07.13.20:149][703]LogWorld: UWorld::CleanupWorld for World_0, bSessionEnded=true, bCleanupResources=true
[2023.01.27-07.13.20:151][703]LogActorComponent: UnregisterComponent: (/Engine/Transient.None) Not registered. Aborting.
[2023.01.27-07.13.20:152][703]LogActorComponent: UnregisterComponent: (/Engine/Transient.None) Not registered. Aborting.
[2023.01.27-07.13.20:152][703]LogActorComponent: UnregisterComponent: (/Engine/Transient.None) Not registered. Aborting.
[2023.01.27-07.13.20:152][703]LogActorComponent: UnregisterComponent: (/Engine/Transient.None) Not registered. Aborting.
[2023.01.27-07.13.20:152][703]LogActorComponent: UnregisterComponent: (/Engine/Transient.None) Not registered. Aborting.
[2023.01.27-07.13.20:152][703]LogActorComponent: UnregisterComponent: (/Engine/Transient.None) Not registered. Aborting.
[2023.01.27-07.13.20:152][703]LogActorComponent: UnregisterComponent: (/Engine/Transient.None) Not registered. Aborting.
[2023.01.27-07.13.20:152][703]LogWorld: UWorld::CleanupWorld for None, bSessionEnded=true, bCleanupResources=true
[2023.01.27-07.13.20:153][703]LogWorld: UWorld::CleanupWorld for World_6, bSessionEnded=true, bCleanupResources=true
[2023.01.27-07.13.20:155][703]LogWorld: UWorld::CleanupWorld for World_1, bSessionEnded=true, bCleanupResources=true
[2023.01.27-07.13.20:162][703]LogDirectoryWatcher: Display: Refresh of ReadDirectoryChangesW failed. GetLastError code [6] Handle [FFFFFFFFFFFFFFFF], Path [C:/IxD/Schiemann_Albert_IxD/Content/]. Aborting watch request...
[2023.01.27-07.13.20:206][703]LogExit: Editor shut down
[2023.01.27-07.13.20:208][703]LogExit: Transaction tracking system shut down
[2023.01.27-07.13.20:223][703]LogDemo: Cleaned up 0 splitscreen connections, owner deletion: enabled
[2023.01.27-07.13.20:378][703]LogExit: Object subsystem successfully closed.
[2023.01.27-07.13.20:384][703]LogShaderCompilers: Display: ================================================
[2023.01.27-07.13.20:384][703]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.27-07.13.20:384][703]LogShaderCompilers: Display: Total job queries 117, among them cache hits 8 (6.84%)
[2023.01.27-07.13.20:384][703]LogShaderCompilers: Display: Tracking 109 distinct input hashes that result in 90 distinct outputs (82.57%)
[2023.01.27-07.13.20:384][703]LogShaderCompilers: Display: RAM used: 0.95 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.12%
[2023.01.27-07.13.20:384][703]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.27-07.13.20:384][703]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.01.27-07.13.20:384][703]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.01.27-07.13.20:384][703]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.01.27-07.13.20:384][703]LogShaderCompilers: Display: ================================================
[2023.01.27-07.13.20:395][703]LogShaderCompilers: Display: Shaders left to compile 0
[2023.01.27-07.13.20:429][703]LogShaderCompilers: Display: Shaders left to compile 0
[2023.01.27-07.13.20:437][703]LogVirtualization: UE::Virtualization was shutdown
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module SequencerWidgets (1001)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module BlueprintGraph (999)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module DataTableEditor (997)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module MovieSceneCapture (995)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module Voice (993)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module HierarchicalLODOutliner (991)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module UnsavedAssetsTracker (989)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module AddContentDialog (987)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module WidgetCarousel (986)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module SubobjectEditor (983)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module SceneOutliner (981)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module StatusBar (979)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module GameProjectGeneration (977)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module StatsViewer (975)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module SequenceRecorderSections (973)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module AutomationWorker (971)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module TakeRecorderSources (969)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module TakeTrackRecorders (967)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module TakesCore (965)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module WmfMediaFactory (963)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module WmfMediaEditor (961)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module WebMMediaFactory (959)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module WebMMediaEditor (957)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module WebMMedia (955)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module MediaPlayerEditor (953)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module MediaCompositingEditor (951)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module OpenExrWrapper (949)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module ImgMediaFactory (947)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module ImgMediaEditor (945)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module AvfMediaFactory (943)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module AvfMediaEditor (941)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module AndroidMediaFactory (939)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module AndroidMediaEditor (937)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module CameraShakePreviewer (935)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module SmartSnapping (933)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module WaveTableEditor (931)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module ResonanceAudioEditor (929)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module GooglePADEditor (927)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module AudioCaptureEditor (925)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module SequenceRecorder (924)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module AndroidFileServerEditor (921)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module TextureAlignMode (919)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module BspMode (917)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module GeometryMode (915)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module TemplateSequenceEditor (913)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module LevelSequenceEditor (911)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module ActorSequenceEditor (909)
[2023.01.27-07.13.20:464][703]LogModuleManager: Shutting down and abandoning module ControlRigEditor (907)
[2023.01.27-07.13.20:465][703]LogModuleManager: Shutting down and abandoning module IKRigEditor (905)
[2023.01.27-07.13.20:465][703]LogModuleManager: Shutting down and abandoning module PlanarCut (903)
[2023.01.27-07.13.20:465][703]LogModuleManager: Shutting down and abandoning module CharacterAI (901)
[2023.01.27-07.13.20:465][703]LogModuleManager: Shutting down and abandoning module SessionServices (899)
[2023.01.27-07.13.20:465][703]LogModuleManager: Shutting down and abandoning module MeshPaint (897)
[2023.01.27-07.13.20:465][703]LogModuleManager: Shutting down and abandoning module VirtualTexturingEditor (895)
[2023.01.27-07.13.20:465][703]LogModuleManager: Shutting down and abandoning module PlacementMode (894)
[2023.01.27-07.13.20:465][703]LogModuleManager: Shutting down and abandoning module FoliageEdit (891)
[2023.01.27-07.13.20:465][703]LogModuleManager: Shutting down and abandoning module LandscapeEditor (889)
[2023.01.27-07.13.20:465][703]LogModuleManager: Shutting down and abandoning module SceneDepthPickerMode (887)
[2023.01.27-07.13.20:465][703]LogModuleManager: Shutting down and abandoning module ActorPickerMode (885)
[2023.01.27-07.13.20:465][703]LogModuleManager: Shutting down and abandoning module ViewportSnapping (883)
[2023.01.27-07.13.20:465][703]LogModuleManager: Shutting down and abandoning module ViewportInteraction (881)
[2023.01.27-07.13.20:465][703]LogModuleManager: Shutting down and abandoning module ClothPainter (879)
[2023.01.27-07.13.20:465][703]LogModuleManager: Shutting down and abandoning module SkeletalMeshEditor (878)
[2023.01.27-07.13.20:465][703]LogModuleManager: Shutting down and abandoning module LogVisualizer (875)
[2023.01.27-07.13.20:465][703]LogModuleManager: Shutting down and abandoning module IOSPlatformEditor (873)
[2023.01.27-07.13.20:465][703]LogModuleManager: Shutting down and abandoning module AndroidPlatformEditor (871)
[2023.01.27-07.13.20:465][703]LogModuleManager: Shutting down and abandoning module PIEPreviewDeviceProfileSelector (870)
[2023.01.27-07.13.20:465][703]LogModuleManager: Shutting down and abandoning module AndroidDeviceDetection (868)
[2023.01.27-07.13.20:774][703]LogModuleManager: Shutting down and abandoning module WindowsPlatformEditor (865)
[2023.01.27-07.13.20:774][703]LogModuleManager: Shutting down and abandoning module HoloLensPlatformEditor (863)
[2023.01.27-07.13.20:774][703]LogModuleManager: Shutting down and abandoning module IOSRuntimeSettings (861)
[2023.01.27-07.13.20:774][703]LogModuleManager: Shutting down and abandoning module AndroidRuntimeSettings (859)
[2023.01.27-07.13.20:774][703]LogModuleManager: Shutting down and abandoning module AnimationSettings (857)
[2023.01.27-07.13.20:774][703]LogModuleManager: Shutting down and abandoning module VirtualizationEditor (855)
[2023.01.27-07.13.20:774][703]LogModuleManager: Shutting down and abandoning module CSVtoSVG (853)
[2023.01.27-07.13.20:774][703]LogModuleManager: Shutting down and abandoning module DerivedDataEditor (851)
[2023.01.27-07.13.20:774][703]LogModuleManager: Shutting down and abandoning module EditorConfig (849)
[2023.01.27-07.13.20:774][703]LogModuleManager: Shutting down and abandoning module WorldPartitionEditor (847)
[2023.01.27-07.13.20:774][703]LogModuleManager: Shutting down and abandoning module EditorFramework (845)
[2023.01.27-07.13.20:774][703]LogModuleManager: Shutting down and abandoning module StaticMeshEditor (843)
[2023.01.27-07.13.20:774][703]LogModuleManager: Shutting down and abandoning module TraceInsights (841)
[2023.01.27-07.13.20:774][703]MemoryProfiler: Shutdown
[2023.01.27-07.13.20:774][703]NetworkingProfiler: Shutdown
[2023.01.27-07.13.20:774][703]LoadingProfiler: Shutdown
[2023.01.27-07.13.20:774][703]TimingProfiler: Shutdown
[2023.01.27-07.13.20:774][703]LogModuleManager: Shutting down and abandoning module TraceServices (840)
[2023.01.27-07.13.20:774][703]LogModuleManager: Shutting down and abandoning module EditorInteractiveToolsFramework (837)
[2023.01.27-07.13.20:774][703]LogModuleManager: Shutting down and abandoning module InteractiveToolsFramework (836)
[2023.01.27-07.13.20:774][703]LogModuleManager: Shutting down and abandoning module InputBindingEditor (833)
[2023.01.27-07.13.20:774][703]LogModuleManager: Shutting down and abandoning module MergeActors (831)
[2023.01.27-07.13.20:774][703]LogModuleManager: Shutting down and abandoning module LocalizationDashboard (829)
[2023.01.27-07.13.20:774][703]LogModuleManager: Shutting down and abandoning module LocalizationService (828)
[2023.01.27-07.13.20:774][703]LogModuleManager: Shutting down and abandoning module HardwareTargeting (825)
[2023.01.27-07.13.20:774][703]LogModuleManager: Shutting down and abandoning module DeviceProfileEditor (823)
[2023.01.27-07.13.20:774][703]LogModuleManager: Shutting down and abandoning module UndoHistory (821)
[2023.01.27-07.13.20:774][703]LogModuleManager: Shutting down and abandoning module XmlParser (819)
[2023.01.27-07.13.20:775][703]LogModuleManager: Shutting down and abandoning module Blutility (817)
[2023.01.27-07.13.20:775][703]LogModuleManager: Shutting down and abandoning module ProjectSettingsViewer (815)
[2023.01.27-07.13.20:775][703]LogModuleManager: Shutting down and abandoning module ProjectTargetPlatformEditor (814)
[2023.01.27-07.13.20:775][703]LogModuleManager: Shutting down and abandoning module EditorSettingsViewer (811)
[2023.01.27-07.13.20:775][703]LogModuleManager: Shutting down and abandoning module InternationalizationSettings (810)
[2023.01.27-07.13.20:775][703]LogModuleManager: Shutting down and abandoning module SettingsEditor (807)
[2023.01.27-07.13.20:775][703]LogModuleManager: Shutting down and abandoning module ProjectLauncher (805)
[2023.01.27-07.13.20:775][703]LogModuleManager: Shutting down and abandoning module SessionFrontend (803)
[2023.01.27-07.13.20:775][703]LogModuleManager: Shutting down and abandoning module ProfilerClient (801)
[2023.01.27-07.13.20:775][703]LogModuleManager: Shutting down and abandoning module DeviceManager (799)
[2023.01.27-07.13.20:775][703]LogModuleManager: Shutting down and abandoning module AutomationController (797)
[2023.01.27-07.13.20:775][703]LogModuleManager: Shutting down and abandoning module AutomationWindow (795)
[2023.01.27-07.13.20:775][703]LogModuleManager: Shutting down and abandoning module Layers (793)
[2023.01.27-07.13.20:775][703]LogModuleManager: Shutting down and abandoning module ComponentVisualizers (791)
[2023.01.27-07.13.20:775][703]LogModuleManager: Shutting down and abandoning module DetailCustomizations (789)
[2023.01.27-07.13.20:775][703]LogModuleManager: Shutting down and abandoning module PackagesDialog (787)
[2023.01.27-07.13.20:775][703]LogModuleManager: Shutting down and abandoning module AnimationBlueprintEditor (785)
[2023.01.27-07.13.20:775][703]LogModuleManager: Shutting down and abandoning module Persona (783)
[2023.01.27-07.13.20:775][703]LogModuleManager: Shutting down and abandoning module AdvancedPreviewScene (782)
[2023.01.27-07.13.20:775][703]LogModuleManager: Shutting down and abandoning module AnimGraph (780)
[2023.01.27-07.13.20:775][703]LogModuleManager: Shutting down and abandoning module Kismet (777)
[2023.01.27-07.13.20:783][703]LogModuleManager: Shutting down and abandoning module KismetWidgets (776)
[2023.01.27-07.13.20:783][703]LogModuleManager: Shutting down and abandoning module GraphEditor (773)
[2023.01.27-07.13.20:783][703]LogModuleManager: Shutting down and abandoning module StructViewer (771)
[2023.01.27-07.13.20:783][703]LogModuleManager: Shutting down and abandoning module ClassViewer (769)
[2023.01.27-07.13.20:783][703]LogModuleManager: Shutting down and abandoning module NaniteTools (767)
[2023.01.27-07.13.20:783][703]LogModuleManager: Shutting down and abandoning module UncontrolledChangelists (765)
[2023.01.27-07.13.20:783][703]LogModuleManager: Shutting down and abandoning module SourceControlWindowExtender (763)
[2023.01.27-07.13.20:783][703]LogModuleManager: Shutting down and abandoning module SourceControlWindows (761)
[2023.01.27-07.13.20:783][703]LogModuleManager: Shutting down and abandoning module OutputLog (759)
[2023.01.27-07.13.20:783][703]LogModuleManager: Shutting down and abandoning module Documentation (757)
[2023.01.27-07.13.20:783][703]LogModuleManager: Shutting down and abandoning module LiveCoding (755)
[2023.01.27-07.13.20:796][703]LogModuleManager: Shutting down and abandoning module MovieSceneTracks (753)
[2023.01.27-07.13.20:796][703]LogModuleManager: Shutting down and abandoning module MovieScene (751)
[2023.01.27-07.13.20:796][703]LogModuleManager: Shutting down and abandoning module StreamingPauseRendering (749)
[2023.01.27-07.13.20:796][703]LogModuleManager: Shutting down and abandoning module BinkAudioDecoder (747)
[2023.01.27-07.13.20:796][703]LogModuleManager: Shutting down and abandoning module AudioMixerXAudio2 (745)
[2023.01.27-07.13.20:796][703]LogModuleManager: Shutting down and abandoning module AudioMixer (744)
[2023.01.27-07.13.20:796][703]LogModuleManager: Shutting down and abandoning module AudioMixerCore (743)
[2023.01.27-07.13.20:796][703]LogModuleManager: Shutting down and abandoning module LauncherPlatform (739)
[2023.01.27-07.13.20:796][703]LogModuleManager: Shutting down and abandoning module AnalyticsET (737)
[2023.01.27-07.13.20:796][703]LogModuleManager: Shutting down and abandoning module PortalServices (735)
[2023.01.27-07.13.20:796][703]LogModuleManager: Shutting down and abandoning module PortalRpc (733)
[2023.01.27-07.13.20:796][703]LogModuleManager: Shutting down and abandoning module MessagingRpc (731)
[2023.01.27-07.13.20:796][703]LogModuleManager: Shutting down and abandoning module AIModule (729)
[2023.01.27-07.13.20:796][703]LogModuleManager: Shutting down and abandoning module GameplayDebugger (728)
[2023.01.27-07.13.20:796][703]LogModuleManager: Shutting down and abandoning module AITestSuite (726)
[2023.01.27-07.13.20:796][703]LogModuleManager: Shutting down and abandoning module NavigationSystem (724)
[2023.01.27-07.13.20:796][703]LogModuleManager: Shutting down and abandoning module DataLayerEditor (721)
[2023.01.27-07.13.20:796][703]LogModuleManager: Shutting down and abandoning module EditorWidgets (720)
[2023.01.27-07.13.20:796][703]LogModuleManager: Shutting down and abandoning module LevelInstanceEditor (717)
[2023.01.27-07.13.20:796][703]LogModuleManager: Shutting down and abandoning module TypedElementRuntime (715)
[2023.01.27-07.13.20:796][703]LogModuleManager: Shutting down and abandoning module TypedElementFramework (713)
[2023.01.27-07.13.20:796][703]LogModuleManager: Shutting down and abandoning module ImageWriteQueue (711)
[2023.01.27-07.13.20:796][703]LogModuleManager: Shutting down and abandoning module ProfilerService (709)
[2023.01.27-07.13.20:804][703]LogModuleManager: Shutting down and abandoning module TaskGraph (707)
[2023.01.27-07.13.20:804][703]LogModuleManager: Shutting down and abandoning module AudioSynesthesiaEditor (705)
[2023.01.27-07.13.20:804][703]LogModuleManager: Shutting down and abandoning module MegascansPlugin (703)
[2023.01.27-07.13.20:804][703]LogModuleManager: Shutting down and abandoning module Bridge (701)
[2023.01.27-07.13.20:804][703]LogModuleManager: Shutting down and abandoning module ContentBrowserFileDataSource (699)
[2023.01.27-07.13.20:804][703]LogModuleManager: Shutting down and abandoning module ContentBrowserClassDataSource (697)
[2023.01.27-07.13.20:804][703]LogModuleManager: Shutting down and abandoning module ContentBrowserAssetDataSource (695)
[2023.01.27-07.13.20:804][703]LogModuleManager: Shutting down and abandoning module CollectionManager (694)
[2023.01.27-07.13.20:804][703]LogModuleManager: Shutting down and abandoning module ObjectMixerEditor (691)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module LightMixer (689)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module TakeSequencer (687)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module TakeMovieScene (685)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module MediaPlateEditor (683)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module MediaPlate (681)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module MediaCompositing (679)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module ImgMedia (677)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module VariantManager (675)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module VariantManagerContentEditor (674)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module GLTFMaterialBaking (671)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module GLTFMaterialAnalyzer (669)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module DatasmithContentEditor (667)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module PaperTiledImporter (665)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module PaperSpriteSheetImporter (663)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module Paper2DEditor (661)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module NiagaraEditorWidgets (657)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module SynthesisEditor (655)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module ResonanceAudio (653)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module ProceduralMeshComponentEditor (651)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module MobilePatchingUtils (649)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module ModelingOperatorsEditorOnly (647)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module ModelingOperators (645)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module ModelingComponentsEditorOnly (643)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module ModelingComponents (641)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module GeometryFramework (640)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module MeshModelingToolsEditorOnly (637)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module MeshModelingTools (635)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module InputDebugging (633)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module GooglePAD (631)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module DynamicMesh (629)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module GeometryAlgorithms (627)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module GeometryCacheTracks (625)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module GeometryCacheStreamer (623)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module GeometryCacheSequencer (621)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module AudioCapture (619)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module AudioCaptureRtAudio (618)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module AssetTags (615)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module ArchVisCharacter (613)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module AppleImageUtilsBlueprintSupport (611)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module AppleImageUtils (609)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module AndroidPermission (607)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module ActorLayerUtilitiesEditor (605)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module ActorLayerUtilities (603)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module AlembicImporter (601)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module AlembicLibrary (600)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module GeometryCache (599)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module GeometryCacheEd (598)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module InterchangeTestEditor (593)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module InterchangeTests (591)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module WorldPartitionHLODUtilities (589)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module StylusInput (587)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module SpeedTreeImporter (585)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module SequencerAnimTools (583)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module PluginBrowser (581)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module ModelingToolsEditorMode (579)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module MobileLauncherProfileWizard (577)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module MaterialAnalyzer (575)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module GLTFImporter (573)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module GLTFCore (571)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module EditorScriptingUtilities (569)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module EditorDebugTools (567)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module CurveEditorTools (565)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module CryptoKeysOpenSSL (563)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module CryptoKeys (561)
[2023.01.27-07.13.20:805][703]LogModuleManager: Shutting down and abandoning module BlueprintHeaderView (559)
